2008,12,7,7,720,730,1002,1007,US,173,N837AW,222,217,184,-5,-10,MSP,PHX,1276,14,24,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1446,1445,1819,1716,US,287,N825AW,273,211,186,63,1,MSP,PHX,1276,5,82,0,,0,0,1,62,0,0
2008,12,7,7,1907,1748,2147,2020,US,350,N624AW,220,212,180,87,79,MSP,PHX,1276,6,34,0,,0,0,0,8,0,79
2008,12,7,7,1115,1120,1415,1343,US,941,N106US,240,203,189,32,-5,MSP,PHX,1276,4,47,0,,0,0,0,32,0,0
2008,12,7,7,1559,1610,1840,1854,US,1022,N961UW,101,104,88,-14,-11,MSY,CLT,651,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,729,730,1011,1018,US,1460,N955UW,102,108,90,-7,-1,MSY,CLT,651,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1036,1045,1318,1330,US,1605,N952UW,102,105,85,-12,-9,MSY,CLT,651,4,13,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,606,600,851,843,US,1784,N959UW,105,103,84,8,6,MSY,CLT,651,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1830,1835,2111,2127,US,1786,N432US,101,112,82,-16,-5,MSY,CLT,651,4,15,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1109,1110,1455,1451,US,758,N963UW,166,161,149,4,-1,MSY,PHL,1088,4,13,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1229,1235,1615,1615,US,1286,N967UW,166,160,142,0,-6,MSY,PHL,1088,12,12,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1648,1500,2024,1843,US,1888,N700UW,156,163,136,101,108,MSY,PHL,1088,9,11,0,,0,10,0,0,0,91
2008,12,7,7,1126,1129,1229,1226,US,775,N946UW,63,57,44,3,-3,MYR,CLT,156,2,17,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1235,1255,1359,1353,US,981,N710UW,84,58,32,6,-20,MYR,CLT,156,6,46,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,554,600,647,654,US,1171,N961UW,53,54,38,-7,-6,MYR,CLT,156,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,706,715,758,807,US,1503,N945UW,52,52,34,-9,-9,MYR,CLT,156,4,14,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1558,1610,1659,1711,US,1646,N962UW,61,61,39,-12,-12,MYR,CLT,156,6,16,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1758,1805,1846,1907,US,1921,N113UW,48,62,34,-21,-7,MYR,CLT,156,4,10,0,,0,NA,NA,NA,NA,NA
