2008,8,10,7,610,615,817,755,AA,1399,N208AA,127,100,98,22,-5,STL,DFW,551,15,14,0,,0,0,0,22,0,0
2008,8,11,1,612,615,805,755,AA,1399,N515AA,113,100,91,10,-3,STL,DFW,551,9,13,0,,0,NA,NA,NA,NA,NA
2008,8,12,2,610,615,800,755,AA,1399,N283AA,110,100,89,5,-5,STL,DFW,551,9,12,0,,0,NA,NA,NA,NA,NA
2008,8,13,3,612,615,800,755,AA,1399,N465AA,108,100,83,5,-3,STL,DFW,551,12,13,0,,0,NA,NA,NA,NA,NA
2008,8,14,4,612,615,751,755,AA,1399,N4XWAA,99,100,78,-4,-3,STL,DFW,551,10,11,0,,0,NA,NA,NA,NA,NA
2008,8,15,5,613,615,812,755,AA,1399,N473AA,119,100,91,17,-2,STL,DFW,551,15,13,0,,0,0,0,17,0,0
2008,8,16,6,610,615,802,755,AA,1399,N258AA,112,100,85,7,-5,STL,DFW,551,12,15,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,609,615,755,755,AA,1399,N489AA,106,100,84,0,-6,STL,DFW,551,11,11,0,,0,NA,NA,NA,NA,NA
2008,8,18,1,610,615,753,755,AA,1399,N577AA,103,100,82,-2,-5,STL,DFW,551,7,14,0,,0,NA,NA,NA,NA,NA
2008,8,19,2,611,615,753,755,AA,1399,N208AA,102,100,86,-2,-4,STL,DFW,551,6,10,0,,0,NA,NA,NA,NA,NA
2008,8,20,3,612,615,812,755,AA,1399,N441AA,120,100,98,17,-3,STL,DFW,551,9,13,0,,0,0,0,17,0,0
2008,8,21,4,612,615,754,755,AA,1399,N530AA,102,100,81,-1,-3,STL,DFW,551,11,10,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,611,615,750,755,AA,1399,N411AA,99,100,79,-5,-4,STL,DFW,551,6,14,0,,0,NA,NA,NA,NA,NA
2008,8,23,6,613,615,742,755,AA,1399,N4WYAA,89,100,74,-13,-2,STL,DFW,551,3,12,0,,0,NA,NA,NA,NA,NA
2008,8,24,7,611,615,747,755,AA,1399,N242AA,96,100,76,-8,-4,STL,DFW,551,9,11,0,,0,NA,NA,NA,NA,NA
2008,8,25,1,610,615,750,755,AA,1399,N447AA,100,100,81,-5,-5,STL,DFW,551,5,14,0,,0,NA,NA,NA,NA,NA
2008,8,26,2,611,615,750,755,AA,1399,N246AA,99,100,79,-5,-4,STL,DFW,551,10,10,0,,0,NA,NA,NA,NA,NA
2008,8,27,3,610,615,759,755,AA,1399,N4YMAA,109,100,77,4,-5,STL,DFW,551,18,14,0,,0,NA,NA,NA,NA,NA
2008,8,28,4,612,615,746,755,AA,1399,N450AA,94,100,74,-9,-3,STL,DFW,551,5,15,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,611,615,746,755,AA,1399,N4YPAA,95,100,76,-9,-4,STL,DFW,551,4,15,0,,0,NA,NA,NA,NA,NA
2008,8,30,6,611,615,759,755,AA,1399,N241AA,108,100,82,4,-4,STL,DFW,551,11,15,0,,0,NA,NA,NA,NA,NA
2008,8,31,7,610,615,755,755,AA,1399,N557AA,105,100,78,0,-5,STL,DFW,551,14,13,0,,0,NA,NA,NA,NA,NA
2008,8,1,5,1716,1715,1848,1845,AA,1400,N480AA,92,90,67,3,1,DFW,MEM,432,7,18,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,1712,1715,1851,1845,AA,1400,N4XXAA,99,90,69,6,-3,DFW,MEM,432,7,23,0,,0,NA,NA,NA,NA,NA
2008,8,4,1,1712,1715,1839,1845,AA,1400,N435AA,87,90,66,-6,-3,DFW,MEM,432,7,14,0,,0,NA,NA,NA,NA,NA
2008,8,5,2,1706,1715,1832,1845,AA,1400,N477AA,86,90,66,-13,-9,DFW,MEM,432,6,14,0,,0,NA,NA,NA,NA,NA
2008,8,6,3,1717,1715,1839,1845,AA,1400,N523AA,82,90,59,-6,2,DFW,MEM,432,4,19,0,,0,NA,NA,NA,NA,NA
2008,8,7,4,1711,1715,1835,1845,AA,1400,N578AA,84,90,63,-10,-4,DFW,MEM,432,6,15,0,,0,NA,NA,NA,NA,NA
2008,8,8,5,1709,1715,1831,1845,AA,1400,N569AA,82,90,65,-14,-6,DFW,MEM,432,6,11,0,,0,NA,NA,NA,NA,NA
2008,8,10,7,1825,1715,2004,1845,AA,1400,N582AA,99,90,69,79,70,DFW,MEM,432,8,22,0,,0,70,0,9,0,0
2008,8,11,1,NA,1715,NA,1845,AA,1400,,NA,90,NA,NA,NA,DFW,MEM,432,NA,NA,1,A,0,NA,NA,NA,NA,NA
