2008,1,22,2,903,835,1056,1035,WN,125,N363SW,113,120,105,21,28,BHM,DAL,587,1,7,0,,0,0,0,0,0,21
2008,1,22,2,1100,1100,1255,1300,WN,342,N503SW,115,120,105,-5,0,BHM,DAL,587,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1729,1735,1921,1935,WN,983,N902WN,112,120,102,-14,-6,BHM,DAL,587,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1655,1655,1849,1850,WN,259,N297WN,114,115,103,-1,0,BHM,HOU,570,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1036,1000,1225,1155,WN,2978,N348SW,109,115,98,30,36,BHM,HOU,570,4,7,0,,0,5,0,0,0,25
2008,1,22,2,1514,1520,1715,1730,WN,306,N755SA,61,70,48,-15,-6,BHM,JAX,365,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1055,1040,1333,1255,WN,1292,N761RR,278,255,265,38,15,BHM,LAS,1618,4,9,0,,0,4,0,23,0,11
2008,1,22,2,652,655,912,920,WN,1615,N366SW,80,85,66,-8,-3,BHM,MCO,478,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1852,1900,2105,2130,WN,1664,N442WN,73,90,61,-25,-8,BHM,MCO,478,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,954,955,1214,1220,WN,3249,N274WN,80,85,68,-6,-1,BHM,MCO,478,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,719,720,919,905,WN,1278,N710SW,120,105,105,14,-1,BHM,MDW,570,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1441,1430,1619,1615,WN,2462,N480WN,98,105,84,4,11,BHM,MDW,570,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,635,635,741,740,WN,698,N672SW,66,65,53,1,0,BHM,MSY,321,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1950,1955,2103,2100,WN,3145,N689SW,73,65,58,3,-5,BHM,MSY,321,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1214,1210,1323,1315,WN,3761,N771SA,69,65,57,8,4,BHM,MSY,321,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1602,1605,1906,1910,WN,3655,N757LV,244,245,227,-4,-3,BHM,PHX,1455,9,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1213,1140,1420,1345,WN,1924,N656SW,67,65,55,35,33,BHM,SDF,323,5,7,0,,0,4,0,2,0,29
2008,1,22,2,1857,1825,2054,2035,WN,3942,N424WN,57,70,48,19,32,BHM,SDF,323,3,6,0,,0,0,0,0,0,19
2008,1,22,2,835,755,954,915,WN,1951,N314SW,79,80,65,39,40,BHM,STL,410,4,10,0,,0,39,0,0,0,0
2008,1,22,2,1222,1225,1431,1445,WN,532,N650SW,69,80,60,-14,-3,BHM,TPA,460,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,914,915,1126,1135,WN,708,N627SW,72,80,62,-9,-1,BHM,TPA,460,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1840,1840,2101,2100,WN,1579,N351SW,81,80,68,1,0,BHM,TPA,460,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1927,1930,2153,2150,WN,426,N900WN,146,140,131,3,-3,BNA,AUS,756,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1317,1315,1534,1540,WN,2889,N250WN,137,145,125,-6,2,BNA,AUS,756,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,818,815,1039,1035,WN,3498,N311SW,141,140,125,4,3,BNA,AUS,756,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1908,1915,2209,2225,WN,2193,N404WN,121,130,106,-16,-7,BNA,BDL,852,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,951,950,1034,1040,WN,342,N503SW,43,50,34,-6,1,BNA,BHM,177,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1617,1620,1702,1710,WN,983,N902WN,45,50,34,-8,-3,BNA,BHM,177,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2131,2140,2357,10,WN,284,N411WN,86,90,70,-13,-9,BNA,BWI,588,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1240,1235,1503,1510,WN,1247,N788SA,83,95,72,-7,5,BNA,BWI,588,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1428,1425,1701,1700,WN,1542,N450WN,93,95,75,1,3,BNA,BWI,588,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1750,1755,2036,2035,WN,1555,N290WN,106,100,71,1,-5,BNA,BWI,588,16,19,0,,0,NA,NA,NA,NA,NA
