2008,10,21,2,1459,1328,1655,1545,XE,2763,N29917,116,137,77,70,91,BGR,EWR,393,11,28,0,,0,0,0,70,0,0
2008,10,21,2,1802,1700,2006,1857,XE,2764,N16976,184,177,144,69,62,EWR,STL,872,8,32,0,,0,8,0,7,0,54
2008,10,21,2,1556,1608,1655,1710,XE,2766,N14933,59,62,41,-15,-12,LFT,IAH,201,6,12,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1407,1410,1602,1548,XE,2767,N13958,115,98,73,14,-3,ALB,CLE,424,7,35,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1227,1220,1439,1420,XE,2770,N12921,132,120,90,19,7,CVG,EWR,569,9,33,0,,0,0,0,19,0,0
2008,10,21,2,1440,1440,1740,1744,XE,2771,N12126,120,124,102,-4,0,ABQ,IAH,744,9,9,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,814,820,928,944,XE,2772,N18556,74,84,39,-16,-6,EWR,MHT,209,7,28,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1237,1240,1345,1357,XE,2773,N18102,68,77,51,-12,-3,IAH,JAN,351,4,13,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1917,1740,2111,1945,XE,2774,N15980,114,125,77,86,97,DAY,EWR,533,8,29,0,,0,0,0,86,0,0
2008,10,21,2,645,650,846,854,XE,2775,N15574,121,124,97,-8,-5,EWR,GRR,605,5,19,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,2250,2250,2335,2350,XE,2776,N12996,45,60,35,-15,0,IAH,BTR,253,4,6,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1855,1905,2211,2242,XE,2777,N12135,136,157,122,-31,-10,IAH,GSO,986,4,10,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,855,855,1210,1223,XE,2778,N11176,135,148,119,-13,0,IAH,RSW,861,3,13,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1232,1240,1615,1640,XE,2780,N14153,163,180,150,-25,-8,IAH,ORF,1201,3,10,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1242,1255,1413,1429,XE,2781,N11176,151,154,136,-16,-13,RSW,IAH,861,7,8,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1750,1750,1906,1919,XE,2782,N14937,76,89,62,-13,0,IAH,OKC,395,4,10,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1035,1040,1339,1344,XE,2783,N21537,124,124,106,-5,-5,ABQ,IAH,744,12,6,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1725,1735,1841,1845,XE,2787,N18101,76,70,63,-4,-10,ABE,CLE,339,4,9,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,609,614,751,809,XE,2788,N14974,102,115,79,-18,-5,CVG,EWR,569,11,12,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1750,1800,1858,1910,XE,2789,N12946,68,70,45,-12,-10,BTR,IAH,253,18,5,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,553,600,818,813,XE,2790,N12540,85,73,66,5,-7,MKE,CLE,328,6,13,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1319,1325,1412,1432,XE,2791,N13935,53,67,37,-20,-6,IAH,BTR,253,6,10,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,852,855,1015,1023,XE,2792,N36915,83,88,67,-8,-3,IAH,TUL,429,4,12,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1822,1830,1940,1947,XE,2796,N14188,78,77,62,-7,-8,DCA,CLE,310,5,11,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,850,855,1336,1337,XE,2797,N12122,166,162,141,-1,-5,PHX,IAH,1009,5,20,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1258,1258,1616,1625,XE,2798,N13979,138,147,119,-9,0,IAH,RSW,861,5,14,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1856,1900,2022,2033,XE,2800,N11551,86,93,66,-11,-4,IAH,XNA,438,4,16,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1125,1135,1230,1249,XE,2802,N11194,65,74,48,-19,-10,CLE,DCA,310,7,10,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,2059,2105,2150,2200,XE,2803,N13133,51,55,32,-10,-6,IAH,SHV,192,5,14,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1906,1855,2051,2025,XE,2804,N13936,105,90,66,26,11,IAH,MEM,469,3,36,0,,0,11,0,15,0,0
2008,10,21,2,1440,1445,1710,1649,XE,2806,N14143,210,184,180,21,-5,EWR,MCI,1092,3,27,0,,0,0,0,21,0,0
2008,10,21,2,637,635,824,833,XE,2807,N12921,107,118,88,-9,2,TYS,EWR,631,10,9,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,836,844,1002,1006,XE,2808,N14558,86,82,44,-4,-8,EWR,BTV,266,3,39,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1536,1528,1638,1632,XE,2809,N13997,62,64,42,6,8,IAH,CRP,201,3,17,0,,0,NA,NA,NA,NA,NA
