2008,5,11,7,2054,2055,2220,2222,B6,131,N197JB,86,87,68,-2,-1,BUF,JFK,301,7,11,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1144,1150,1257,1311,B6,139,N640JB,73,81,58,-14,-6,BUF,JFK,301,3,12,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1504,1515,1624,1640,B6,219,N505JB,80,85,59,-16,-11,BUF,JFK,301,4,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1150,1200,1439,1437,B6,667,N274JB,169,157,154,2,-10,BUF,MCO,1011,5,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,650,700,1504,1527,B6,350,N552JB,314,327,300,-23,-10,BUR,JFK,2465,2,12,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,930,940,1746,1811,B6,352,N521JB,316,331,293,-25,-10,BUR,JFK,2465,3,20,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1133,1140,2017,2009,B6,354,N534JB,344,329,295,8,-7,BUR,JFK,2465,7,42,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2056,2100,452,513,B6,358,N552JB,296,313,282,-21,-4,BUR,JFK,2465,3,11,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1410,1420,1716,1713,B6,288,N585JB,126,113,79,3,-10,BUR,SLC,574,30,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1508,1505,1727,1715,B6,1248,N231JB,139,130,93,12,3,CLT,BOS,728,5,41,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,930,940,1117,1144,B6,1123,N231JB,107,124,89,-27,-10,CLT,FLL,631,4,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1949,1955,2153,2158,B6,1080,N529JB,124,123,102,-5,-6,CLT,JFK,541,4,18,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1441,1345,1629,1545,B6,1086,N203JB,108,120,73,44,56,CLT,JFK,541,3,32,0,,0,5,0,0,0,39
2008,5,11,7,1847,1755,2054,2000,B6,1088,N556JB,127,125,83,54,52,CLT,JFK,541,10,34,0,,0,5,0,2,0,47
2008,5,11,7,2325,2330,513,517,B6,490,N615JB,228,227,204,-4,-5,DEN,BOS,1754,6,18,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1057,1100,1639,1657,B6,126,N563JB,222,237,200,-18,-3,DEN,JFK,1626,5,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,925,935,1226,1238,B6,505,N510JB,181,183,156,-12,-10,EWR,FLL,1065,8,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1332,1335,1635,1627,B6,509,N665JB,183,172,166,8,-3,EWR,FLL,1065,5,12,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1532,1540,1853,1838,B6,511,N653JB,201,178,157,15,-8,EWR,FLL,1065,16,28,0,,0,0,0,15,0,0
2008,5,11,7,725,725,1003,1002,B6,521,N536JB,158,157,132,1,0,EWR,MCO,938,6,20,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1115,1115,1410,1348,B6,523,N568JB,175,153,149,22,0,EWR,MCO,938,10,16,0,,0,0,0,22,0,0
2008,5,11,7,1821,1815,2131,2107,B6,527,N568JB,190,172,131,24,6,EWR,MCO,938,9,50,0,,0,0,0,24,0,0
2008,5,11,7,1416,1420,1713,1706,B6,745,N536JB,177,166,153,7,-4,EWR,MCO,938,5,19,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1703,1710,1954,2003,B6,547,N510JB,171,173,147,-9,-7,EWR,PBI,1024,3,21,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,757,805,1057,1110,B6,553,N653JB,180,185,153,-13,-8,EWR,RSW,1068,3,24,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1507,1515,1803,1803,B6,537,N571JB,176,168,145,0,-8,EWR,TPA,998,3,28,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1615,1620,1823,1819,B6,1401,N178JB,188,179,169,4,-5,FLL,AUS,1105,3,16,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,826,835,1140,1140,B6,450,N581JB,194,185,169,0,-9,FLL,BOS,1237,5,20,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1103,1100,1403,1411,B6,452,N656JB,180,191,160,-8,3,FLL,BOS,1237,7,13,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1722,1700,2026,2012,B6,458,N238JB,184,192,159,14,22,FLL,BOS,1237,3,22,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1857,1810,2200,2103,B6,1120,N190JB,183,173,155,57,47,FLL,BUF,1166,4,24,0,,0,40,0,10,0,7
2008,5,11,7,1217,1230,1442,1430,B6,1124,N231JB,145,120,112,12,-13,FLL,CLT,631,8,25,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,955,1000,1242,1252,B6,504,N665JB,167,172,152,-10,-5,FLL,EWR,1065,5,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1321,1320,1621,1626,B6,506,N510JB,180,186,161,-5,1,FLL,EWR,1065,8,11,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1906,1850,2158,2148,B6,510,N599JB,172,178,154,10,16,FLL,EWR,1065,8,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1037,1040,1341,1340,B6,584,N190JB,184,180,160,1,-3,FLL,HPN,1098,2,22,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2026,2030,2317,2327,B6,586,N613JB,171,177,146,-10,-4,FLL,HPN,1098,5,20,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1122,1125,1338,1358,B6,308,N637JB,136,153,123,-20,-3,FLL,IAD,901,3,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1312,1320,1536,1552,B6,314,N623JB,144,152,127,-16,-8,FLL,IAD,901,7,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,557,605,837,851,B6,4,N640JB,160,166,140,-14,-8,FLL,JFK,1069,5,15,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1137,1135,1419,1426,B6,12,N651JB,162,171,138,-7,2,FLL,JFK,1069,2,22,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1718,1710,1956,2012,B6,14,N665JB,158,182,141,-16,8,FLL,JFK,1069,9,8,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,650,705,941,953,B6,26,N548JB,171,168,142,-12,-15,FLL,JFK,1069,15,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2012,1935,2252,2228,B6,50,N653JB,160,173,141,24,37,FLL,JFK,1069,3,16,0,,0,24,0,0,0,0
2008,5,11,7,1431,1430,1727,1721,B6,62,N595JB,176,171,140,6,1,FLL,JFK,1069,19,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1845,1835,2143,2131,B6,84,N509JB,178,176,162,12,10,FLL,JFK,1069,5,11,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,939,943,1214,1230,B6,146,N505JB,155,167,139,-16,-4,FLL,JFK,1069,2,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,555,605,833,850,B6,370,N623JB,158,165,142,-17,-10,FLL,LGA,1076,6,10,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,927,935,1217,1226,B6,372,N630JB,170,171,153,-9,-8,FLL,LGA,1076,4,13,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1237,1235,1529,1536,B6,376,N583JB,172,181,144,-7,2,FLL,LGA,1076,5,23,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1756,1805,2052,2103,B6,378,N558JB,176,178,156,-11,-9,FLL,LGA,1076,6,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2015,2010,2310,2259,B6,382,N583JB,175,169,148,11,5,FLL,LGA,1076,4,23,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1724,1735,2015,1953,B6,259,N630JB,351,318,329,22,-11,FLL,LGB,2327,7,15,0,,0,0,0,22,0,0
2008,5,11,7,1445,1435,1646,1655,B6,1126,N183JB,121,140,107,-9,10,FLL,RDU,680,2,12,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1212,1220,1428,1436,B6,1122,N193JB,136,136,116,-8,-8,FLL,RIC,805,3,17,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1212,1215,1517,1515,B6,562,N629JB,185,180,159,2,-3,FLL,SWF,1119,4,22,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1850,1910,2155,2206,B6,1118,N288JB,185,176,162,-11,-20,FLL,SYR,1197,2,21,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,656,700,1124,1133,B6,620,N281JB,208,213,192,-9,-4,HOU,JFK,1428,2,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1142,1145,1550,1630,B6,624,N639JB,188,225,168,-40,-3,HOU,JFK,1428,8,12,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1634,1635,2122,2127,B6,626,N290JB,228,232,206,-5,-1,HOU,JFK,1428,7,15,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,849,859,1149,1155,B6,583,N583JB,180,176,156,-6,-10,HPN,FLL,1098,15,9,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1426,1430,1747,1736,B6,585,N190JB,201,186,168,11,-4,HPN,FLL,1098,7,26,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,750,755,1032,1028,B6,591,N608JB,162,153,141,4,-5,HPN,MCO,972,8,13,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2049,2055,2325,2340,B6,597,N621JB,156,165,138,-15,-6,HPN,MCO,972,5,13,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1947,1959,2235,2240,B6,581,N517JB,168,161,150,-5,-12,HPN,PBI,1057,4,14,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,915,925,1236,1220,B6,1205,N179JB,201,175,179,16,-10,HPN,RSW,1102,4,18,0,,0,0,0,16,0,0
2008,5,11,7,652,700,821,830,B6,1250,N238JB,89,90,67,-9,-8,IAD,BOS,413,3,19,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1106,1110,1233,1242,B6,1254,N238JB,87,92,62,-9,-4,IAD,BOS,413,7,18,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1613,1605,1736,1746,B6,1256,N284JB,83,101,64,-10,8,IAD,BOS,413,6,13,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,2049,2055,2217,2227,B6,1260,N236JB,88,92,63,-10,-6,IAD,BOS,413,5,20,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1442,1445,1611,1620,B6,1262,N637JB,89,95,65,-9,-3,IAD,BOS,413,5,19,0,,0,NA,NA,NA,NA,NA
