2008,10,14,2,1814,1819,2119,2109,FL,94,N300AT,125,110,82,10,-5,MDW,ATL,590,34,9,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,802,805,1126,1130,FL,825,N330AT,144,145,131,-4,-3,MDW,MCO,989,6,7,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1858,1859,2227,2224,FL,829,N939AT,149,145,131,3,-1,MDW,MCO,989,6,12,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,857,900,1219,1223,FL,859,N935AT,142,143,130,-4,-3,MDW,SRQ,1035,3,9,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1553,1538,1909,1901,FL,895,N996AT,136,143,128,8,15,MDW,SRQ,1035,2,6,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,711,645,926,910,FL,532,N981AT,75,85,53,16,26,MEM,ATL,332,7,15,0,,0,0,0,16,0,0
2008,10,14,2,1040,1042,1246,1255,FL,537,N958AT,66,73,50,-9,-2,MEM,ATL,332,8,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1209,1210,1417,1425,FL,524,N933AT,68,75,52,-8,-1,MEM,ATL,332,8,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1715,1714,1929,1937,FL,527,N603AT,74,83,52,-8,1,MEM,ATL,332,9,13,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1849,1851,2116,2109,FL,528,N899AT,87,78,51,7,-2,MEM,ATL,332,28,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,828,830,1033,1027,FL,503,N991AT,125,117,94,6,-2,MIA,ATL,595,16,15,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1100,1107,1251,1300,FL,511,N923AT,111,113,92,-9,-7,MIA,ATL,595,9,10,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1746,1752,1941,1953,FL,382,N974AT,115,121,89,-12,-6,MIA,ATL,595,13,13,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,558,600,858,910,FL,449,N958AT,120,130,96,-12,-2,MKE,ATL,669,10,14,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1119,1123,1414,1422,FL,404,N980AT,115,119,95,-8,-4,MKE,ATL,669,7,13,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1307,1313,1553,1612,FL,463,N986AT,106,119,88,-19,-6,MKE,ATL,669,10,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1530,1538,1814,1837,FL,441,N910AT,104,119,91,-23,-8,MKE,ATL,669,6,7,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1759,1805,2100,2105,FL,349,N955AT,121,120,92,-5,-6,MKE,ATL,669,21,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,713,700,1000,954,FL,229,N993AT,107,114,91,6,13,MKE,BWI,641,6,10,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1717,1723,2015,2014,FL,221,N290AT,118,111,88,1,-6,MKE,BWI,641,23,7,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1038,1029,1238,1221,FL,216,N307AT,240,232,220,17,9,MKE,LAS,1524,10,10,0,,0,0,0,8,0,9
2008,10,14,2,736,740,1052,1045,FL,508,N947AT,136,125,105,7,-4,MKE,LGA,738,7,24,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1809,1813,2129,2129,FL,514,N295AT,140,136,127,0,-4,MKE,LGA,738,5,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,731,731,1112,1107,FL,671,N287AT,161,156,143,5,0,MKE,MCO,1066,8,10,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1218,1228,1557,1602,FL,675,N308AT,159,154,144,-5,-10,MKE,MCO,1066,9,6,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1332,1338,1707,1712,FL,677,N279AT,155,154,141,-5,-6,MKE,MCO,1066,6,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1214,1218,1551,1556,FL,894,N993AT,157,158,145,-5,-4,MKE,TPA,1075,4,8,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,554,600,900,900,FL,655,N979AT,126,120,88,0,-6,MLI,ATL,633,14,24,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1228,1234,1509,1527,FL,383,N955AT,101,113,84,-18,-6,MLI,ATL,633,10,7,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1705,1715,1958,2006,FL,385,N929AT,113,111,89,-8,-10,MLI,ATL,633,9,15,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,652,700,1026,1026,FL,860,N278AT,154,146,119,0,-8,MSP,ATL,906,24,11,0,,0,NA,NA,NA,NA,NA
