2008,6,26,4,1957,1925,2049,2025,MQ,3009,N323AE,52,60,36,24,32,LAX,SBP,155,5,11,0,,0,24,0,0,0,0
2008,6,27,5,1923,1925,2016,2025,MQ,3009,N250AE,53,60,35,-9,-2,LAX,SBP,155,2,16,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1924,1925,2025,2025,MQ,3009,N240DS,61,60,37,0,-1,LAX,SBP,155,4,20,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1921,1925,2017,2025,MQ,3009,N313AE,56,60,39,-8,-4,LAX,SBP,155,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1920,1925,2027,2025,MQ,3009,N240DS,67,60,39,2,-5,LAX,SBP,155,2,26,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,1806,1810,1910,1900,MQ,3010,N240DS,64,50,30,10,-4,SBA,LAX,89,18,16,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1800,1810,1901,1900,MQ,3010,N329AE,61,50,31,1,-10,SBA,LAX,89,17,13,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,1805,1810,1840,1900,MQ,3010,N250AE,35,50,25,-20,-5,SBA,LAX,89,5,5,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,1825,1810,1904,1900,MQ,3010,N317AE,39,50,29,4,15,SBA,LAX,89,4,6,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,1806,1810,1904,1900,MQ,3010,N253AE,58,50,33,4,-4,SBA,LAX,89,16,9,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,1805,1810,1847,1900,MQ,3010,N329AE,42,50,30,-13,-5,SBA,LAX,89,6,6,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,1805,1810,1854,1900,MQ,3010,N329AE,49,50,30,-6,-5,SBA,LAX,89,12,7,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,1804,1810,1859,1900,MQ,3010,N323AE,55,50,36,-1,-6,SBA,LAX,89,9,10,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,1805,1810,1900,1900,MQ,3010,N253AE,55,50,37,0,-5,SBA,LAX,89,5,13,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1807,1810,1851,1900,MQ,3010,N250AE,44,50,33,-9,-3,SBA,LAX,89,4,7,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,1805,1810,1854,1900,MQ,3010,N317AE,49,50,34,-6,-5,SBA,LAX,89,5,10,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1804,1810,1900,1900,MQ,3010,N317AE,56,50,35,0,-6,SBA,LAX,89,18,3,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1803,1810,1853,1900,MQ,3010,N240DS,50,50,34,-7,-7,SBA,LAX,89,8,8,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,1804,1810,1856,1900,MQ,3010,N313AE,52,50,36,-4,-6,SBA,LAX,89,11,5,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,1806,1810,1854,1900,MQ,3010,N329AE,48,50,30,-6,-4,SBA,LAX,89,13,5,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,1805,1810,1854,1900,MQ,3010,N329AE,49,50,32,-6,-5,SBA,LAX,89,10,7,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1807,1810,1854,1900,MQ,3010,N240DS,47,50,30,-6,-3,SBA,LAX,89,9,8,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1803,1810,1855,1900,MQ,3010,N323AE,52,50,36,-5,-7,SBA,LAX,89,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1807,1810,1854,1900,MQ,3010,N323AE,47,50,30,-6,-3,SBA,LAX,89,10,7,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1805,1810,1902,1900,MQ,3010,N313AE,57,50,33,2,-5,SBA,LAX,89,15,9,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1803,1810,1845,1900,MQ,3010,N253AE,42,50,26,-15,-7,SBA,LAX,89,12,4,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1757,1810,1846,1900,MQ,3010,N250AE,49,50,32,-14,-13,SBA,LAX,89,12,5,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1805,1810,1901,1900,MQ,3010,N240DS,56,50,29,1,-5,SBA,LAX,89,15,12,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,1807,1810,1857,1900,MQ,3010,N313AE,50,50,34,-3,-3,SBA,LAX,89,6,10,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1808,1810,1853,1900,MQ,3010,N324AE,45,50,34,-7,-2,SBA,LAX,89,7,4,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,1805,1810,1857,1900,MQ,3010,N324AE,52,50,36,-3,-5,SBA,LAX,89,5,11,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,1805,1810,1852,1900,MQ,3010,N250AE,47,50,35,-8,-5,SBA,LAX,89,6,6,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1805,1810,1902,1900,MQ,3010,N250AE,57,50,35,2,-5,SBA,LAX,89,12,10,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1806,1810,1846,1900,MQ,3010,N313AE,40,50,30,-14,-4,SBA,LAX,89,4,6,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1803,1810,1856,1900,MQ,3010,N313AE,53,50,31,-4,-7,SBA,LAX,89,7,15,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,811,815,924,929,MQ,3011,N313AE,73,74,51,-5,-4,LAX,FAT,209,7,15,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,810,815,928,929,MQ,3011,N317AE,78,74,51,-1,-5,LAX,FAT,209,7,20,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,811,815,929,929,MQ,3011,N329AE,78,74,55,0,-4,LAX,FAT,209,6,17,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,810,815,925,929,MQ,3011,N250AE,75,74,56,-4,-5,LAX,FAT,209,4,15,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,810,815,938,929,MQ,3011,N323AE,88,74,61,9,-5,LAX,FAT,209,7,20,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,811,815,928,929,MQ,3011,N253AE,77,74,54,-1,-4,LAX,FAT,209,6,17,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,812,815,923,929,MQ,3011,N250AE,71,74,54,-6,-3,LAX,FAT,209,6,11,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,811,815,927,929,MQ,3011,N329AE,76,74,49,-2,-4,LAX,FAT,209,7,20,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,811,815,928,929,MQ,3011,N317AE,77,74,55,-1,-4,LAX,FAT,209,7,15,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,814,815,937,929,MQ,3011,N317AE,83,74,54,8,-1,LAX,FAT,209,7,22,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,810,815,926,929,MQ,3011,N317AE,76,74,54,-3,-5,LAX,FAT,209,6,16,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,812,815,922,929,MQ,3011,N253AE,70,74,51,-7,-3,LAX,FAT,209,5,14,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,812,815,920,929,MQ,3011,N317AE,68,74,48,-9,-3,LAX,FAT,209,6,14,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,828,815,950,929,MQ,3011,N240DS,82,74,49,21,13,LAX,FAT,209,7,26,0,,0,13,0,8,0,0
2008,6,15,7,810,815,931,929,MQ,3011,N323AE,81,74,54,2,-5,LAX,FAT,209,6,21,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,810,815,931,929,MQ,3011,N313AE,81,74,55,2,-5,LAX,FAT,209,8,18,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,812,815,924,929,MQ,3011,N250AE,72,74,51,-5,-3,LAX,FAT,209,6,15,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,811,815,920,929,MQ,3011,N317AE,69,74,54,-9,-4,LAX,FAT,209,3,12,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,811,815,914,929,MQ,3011,N313AE,63,74,48,-15,-4,LAX,FAT,209,2,13,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,811,815,917,929,MQ,3011,N253AE,66,74,52,-12,-4,LAX,FAT,209,2,12,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,811,815,926,929,MQ,3011,N313AE,75,74,56,-3,-4,LAX,FAT,209,7,12,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,823,815,938,929,MQ,3011,N253AE,75,74,49,9,8,LAX,FAT,209,7,19,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,822,815,933,929,MQ,3011,N317AE,71,74,51,4,7,LAX,FAT,209,6,14,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,810,815,923,929,MQ,3011,N317AE,73,74,51,-6,-5,LAX,FAT,209,3,19,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,812,815,931,929,MQ,3011,N240DS,79,74,49,2,-3,LAX,FAT,209,7,23,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,812,815,928,929,MQ,3011,N250AE,76,74,50,-1,-3,LAX,FAT,209,7,19,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,811,815,927,929,MQ,3011,N324AE,76,74,50,-2,-4,LAX,FAT,209,5,21,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,821,815,942,929,MQ,3011,N240DS,81,74,49,13,6,LAX,FAT,209,7,25,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,812,815,919,929,MQ,3011,N253AE,67,74,47,-10,-3,LAX,FAT,209,2,18,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,812,815,920,929,MQ,3011,N323AE,68,74,49,-9,-3,LAX,FAT,209,8,11,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,955,1000,1100,1118,MQ,3013,N240DS,65,78,49,-18,-5,LAX,FAT,209,5,11,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,957,1000,1111,1118,MQ,3013,N329AE,74,78,51,-7,-3,LAX,FAT,209,6,17,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,958,1000,1122,1118,MQ,3013,N250AE,84,78,56,4,-2,LAX,FAT,209,5,23,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,958,1000,1113,1118,MQ,3013,N324AE,75,78,56,-5,-2,LAX,FAT,209,5,14,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,1055,1000,1205,1118,MQ,3013,N240DS,70,78,54,47,55,LAX,FAT,209,2,14,0,,0,47,0,0,0,0
2008,6,6,5,958,1000,1113,1118,MQ,3013,N240DS,75,78,55,-5,-2,LAX,FAT,209,2,18,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,959,1000,1118,1118,MQ,3013,N329AE,79,78,53,0,-1,LAX,FAT,209,6,20,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,956,1000,1114,1118,MQ,3013,N240DS,78,78,49,-4,-4,LAX,FAT,209,8,21,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,954,1000,1114,1118,MQ,3013,N323AE,80,78,53,-4,-6,LAX,FAT,209,4,23,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,957,1000,1109,1118,MQ,3013,N324AE,72,78,54,-9,-3,LAX,FAT,209,3,15,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,1031,1000,1142,1118,MQ,3013,N323AE,71,78,54,24,31,LAX,FAT,209,3,14,0,,0,24,0,0,0,0
2008,6,12,4,957,1000,1113,1118,MQ,3013,N317AE,76,78,51,-5,-3,LAX,FAT,209,5,20,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,957,1000,1109,1118,MQ,3013,N240DS,72,78,50,-9,-3,LAX,FAT,209,3,19,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,955,1000,1107,1118,MQ,3013,N253AE,72,78,51,-11,-5,LAX,FAT,209,5,16,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,1015,1000,1127,1118,MQ,3013,N329AE,72,78,50,9,15,LAX,FAT,209,5,17,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,1000,1000,1109,1118,MQ,3013,N329AE,69,78,52,-9,0,LAX,FAT,209,2,15,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,959,1000,1116,1118,MQ,3013,N240DS,77,78,54,-2,-1,LAX,FAT,209,5,18,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1000,1000,1115,1118,MQ,3013,N240DS,75,78,53,-3,0,LAX,FAT,209,3,19,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1000,1000,1109,1118,MQ,3013,N323AE,69,78,50,-9,0,LAX,FAT,209,5,14,0,,0,NA,NA,NA,NA,NA
