2008,10,9,4,1225,1235,1356,1359,OH,6673,N868CA,91,84,52,-3,-10,JFK,DCA,213,4,35,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1835,1840,2016,2029,OH,6675,N966CA,101,109,54,-13,-5,JFK,DCA,213,6,41,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1505,1505,1618,1632,OH,6676,N655CA,73,87,43,-14,0,DCA,JFK,213,6,24,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,2225,2145,2345,2324,OH,6677,N972CA,140,159,115,21,40,LGA,BHM,866,5,20,0,,0,0,21,0,0,0
2008,10,9,4,1507,1507,1656,1650,OH,6678,N954CA,109,103,71,6,0,CLE,JFK,425,25,13,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1250,1255,1441,1442,OH,6679,N954CA,111,107,77,-1,-5,JFK,CLE,425,9,25,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1040,1040,1407,1402,OH,6680,N658CA,147,142,129,5,0,AUS,CVG,958,5,13,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1303,1305,1320,1330,OH,6682,N710CA,77,85,61,-10,-2,CVG,MKE,318,5,11,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1445,1450,1540,1558,OH,6683,N446CA,55,68,27,-18,-5,PHL,JFK,94,10,18,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1235,1240,1340,1402,OH,6684,N713CA,65,82,57,-22,-5,GSP,CVG,317,1,7,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1505,1505,1717,1707,OH,6684,N927CA,132,122,102,10,0,CVG,MHT,741,9,21,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1935,1920,2200,2150,OH,6686,N963CA,145,150,121,10,15,JAX,LGA,834,9,15,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,625,625,758,802,OH,6687,N676CA,93,97,60,-4,0,DCA,CVG,411,10,23,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,845,845,1017,1034,OH,6687,N676CA,152,169,132,-17,0,CVG,AUS,958,6,14,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1059,1100,1212,1210,OH,6688,N430CA,73,70,42,2,-1,BWI,JFK,184,15,16,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1410,1400,1636,1634,OH,6689,N929CA,146,154,118,2,10,LGA,SAV,722,5,23,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1410,1200,1613,1357,OH,6690,N784CA,123,117,99,136,130,RDU,BOS,612,8,16,0,,0,130,0,6,0,0
2008,10,9,4,1815,1745,1954,1947,OH,6691,N739CA,99,122,74,7,30,LGA,GSO,461,3,22,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,855,845,1037,1023,OH,6692,N941CA,102,98,79,14,10,CVG,CHS,497,6,17,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1600,1600,1815,1814,OH,6693,N972CA,135,134,106,1,0,BOS,RDU,612,7,22,0,,0,NA,NA,NA,NA,NA
