2008,4,29,2,606,610,947,945,AA,687,N5FGAA,161,155,143,2,-4,STL,MIA,1068,6,12,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,605,610,930,945,AA,687,N5DDAA,145,155,126,-15,-5,STL,MIA,1068,7,12,0,,0,NA,NA,NA,NA,NA
2008,4,1,2,1510,1450,2028,2010,AA,688,N5ETAA,258,260,242,18,20,DFW,SJU,2165,3,13,0,,0,17,0,0,0,1
2008,4,2,3,1452,1450,2029,2010,AA,688,N5CAAA,277,260,254,19,2,DFW,SJU,2165,5,18,0,,0,0,0,19,0,0
2008,4,3,4,1500,1450,2033,2010,AA,688,N5DSAA,273,260,250,23,10,DFW,SJU,2165,8,15,0,,0,10,0,13,0,0
2008,4,4,5,1503,1450,2054,2010,AA,688,N5DRAA,291,260,258,44,13,DFW,SJU,2165,4,29,0,,0,13,0,31,0,0
2008,4,5,6,1456,1450,2059,2010,AA,688,N637AA,303,260,278,49,6,DFW,SJU,2165,5,20,0,,0,6,0,43,0,0
2008,4,6,7,1451,1450,2022,2010,AA,688,N617AA,271,260,248,12,1,DFW,SJU,2165,5,18,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1553,1520,2122,2045,AA,688,N5DTAA,269,265,246,37,33,DFW,SJU,2165,5,18,0,,0,33,0,4,0,0
2008,4,8,2,1539,1520,2222,2045,AA,688,N5DGAA,343,265,260,97,19,DFW,SJU,2165,9,74,0,,0,19,0,78,0,0
2008,4,9,3,1533,1520,2057,2045,AA,688,N5CWAA,264,265,245,12,13,DFW,SJU,2165,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,1518,1520,2034,2045,AA,688,N5CVAA,256,265,240,-11,-2,DFW,SJU,2165,3,13,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1625,1520,2152,2045,AA,688,N5EEAA,267,265,249,67,65,DFW,SJU,2165,5,13,0,,0,65,0,2,0,0
2008,4,12,6,1557,1520,2115,2045,AA,688,N5EGAA,258,265,234,30,37,DFW,SJU,2165,6,18,0,,0,25,0,0,0,5
2008,4,13,7,1523,1520,2046,2045,AA,688,N5FCAA,263,265,240,1,3,DFW,SJU,2165,6,17,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1536,1520,2054,2045,AA,688,N637AA,258,265,232,9,16,DFW,SJU,2165,4,22,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1623,1520,2133,2045,AA,688,N5CVAA,250,265,234,48,63,DFW,SJU,2165,4,12,0,,0,42,0,0,0,6
2008,4,16,3,1526,1520,2045,2045,AA,688,N630AA,259,265,241,0,6,DFW,SJU,2165,4,14,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1530,1520,2049,2045,AA,688,N614AA,259,265,238,4,10,DFW,SJU,2165,4,17,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1524,1520,2047,2045,AA,688,N5BUAA,263,265,238,2,4,DFW,SJU,2165,6,19,0,,0,NA,NA,NA,NA,NA
2008,4,19,6,1529,1520,2036,2045,AA,688,N5CMAA,247,265,229,-9,9,DFW,SJU,2165,5,13,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,1526,1520,2036,2045,AA,688,N5EEAA,250,265,231,-9,6,DFW,SJU,2165,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1523,1520,2039,2045,AA,688,N5FGAA,256,265,234,-6,3,DFW,SJU,2165,5,17,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,1524,1520,2038,2045,AA,688,N5CUAA,254,265,237,-7,4,DFW,SJU,2165,4,13,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1520,1520,2100,2045,AA,688,N619AA,280,265,245,15,0,DFW,SJU,2165,7,28,0,,0,0,0,15,0,0
2008,4,24,4,1530,1520,2104,2045,AA,688,N5FEAA,274,265,246,19,10,DFW,SJU,2165,5,23,0,,0,5,0,9,0,5
2008,4,25,5,1553,1520,2231,2045,AA,688,N5EBAA,338,265,234,106,33,DFW,SJU,2165,5,99,0,,0,30,0,73,0,3
