2008,6,25,3,1432,1410,1737,1625,WN,790,N311SW,185,135,114,72,22,BWI,MCO,787,6,65,0,,0,6,0,50,0,16
2008,6,25,3,836,825,1051,1040,WN,1595,N728SW,135,135,108,11,11,BWI,MCO,787,7,20,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1226,1230,1445,1445,WN,1800,N388SW,139,135,123,0,-4,BWI,MCO,787,10,6,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1925,1930,2125,2145,WN,1921,N653SW,120,135,104,-20,-5,BWI,MCO,787,8,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2209,2125,6,2340,WN,2606,N773SA,117,135,104,26,44,BWI,MCO,787,5,8,0,,0,4,0,0,0,22
2008,6,25,3,1739,1740,1944,1955,WN,2978,N706SW,125,135,110,-11,-1,BWI,MCO,787,7,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1018,1005,1221,1220,WN,3049,N224WN,123,135,109,1,13,BWI,MCO,787,6,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1743,1740,1834,1840,WN,283,N294WN,111,120,99,-6,3,BWI,MDW,611,6,6,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1108,1105,1152,1200,WN,1327,N290WN,104,115,94,-8,3,BWI,MDW,611,4,6,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2320,2125,2,2225,WN,1537,N655WN,102,120,90,97,115,BWI,MDW,611,5,7,0,,0,0,0,0,0,97
2008,6,25,3,1954,2000,2047,2100,WN,1755,N692SW,113,120,97,-13,-6,BWI,MDW,611,7,9,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1527,1525,1615,1625,WN,2032,N457WN,108,120,95,-10,2,BWI,MDW,611,5,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1328,1330,1418,1425,WN,2184,N231WN,110,115,95,-7,-2,BWI,MDW,611,5,10,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,623,620,712,715,WN,2410,N495WN,109,115,94,-3,3,BWI,MDW,611,6,9,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,934,850,1023,950,WN,3662,N419WN,109,120,96,33,44,BWI,MDW,611,6,7,0,,0,33,0,0,0,0
2008,6,25,3,1754,1755,1910,1915,WN,15,N344SW,76,80,63,-5,-1,BWI,MHT,377,3,10,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,750,750,905,910,WN,112,N726SW,75,80,60,-5,0,BWI,MHT,377,6,9,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2246,2155,2400,2315,WN,440,N783SW,74,80,60,45,51,BWI,MHT,377,4,10,0,,0,9,0,0,0,36
2008,6,25,3,923,925,1036,1045,WN,447,N260WN,73,80,62,-9,-2,BWI,MHT,377,4,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1443,1435,1601,1555,WN,1314,N215WN,78,80,62,6,8,BWI,MHT,377,2,14,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,657,700,812,820,WN,1397,N414WN,75,80,58,-8,-3,BWI,MHT,377,5,12,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2013,1950,2124,2110,WN,1856,N736SA,71,80,62,14,23,BWI,MHT,377,2,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1558,1550,1713,1710,WN,2816,N300SW,75,80,64,3,8,BWI,MHT,377,4,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1103,1105,1219,1225,WN,3050,N458WN,76,80,64,-6,-2,BWI,MHT,377,4,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1236,1240,1355,1400,WN,3061,N359SW,79,80,68,-5,-4,BWI,MHT,377,3,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,957,955,1126,1130,WN,2984,N915WN,149,155,132,-4,2,BWI,MSY,998,3,14,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1901,1840,2044,2050,WN,2980,N796SW,163,190,153,-6,21,BWI,OKC,1180,3,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1121,1120,1207,1210,WN,111,N349SW,46,50,35,-3,1,BWI,ORF,159,3,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1409,1410,1456,1500,WN,121,N604SW,47,50,33,-4,-1,BWI,ORF,159,3,11,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2031,2025,2112,2115,WN,470,N415WN,41,50,31,-3,6,BWI,ORF,159,3,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,805,805,847,855,WN,1143,N602SW,42,50,32,-8,0,BWI,ORF,159,3,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1656,1700,1739,1750,WN,2040,N409WN,43,50,32,-11,-4,BWI,ORF,159,3,8,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1342,1300,1557,1525,WN,485,N351SW,135,145,123,32,42,BWI,PBI,883,4,8,0,,0,0,0,0,0,32
2008,6,25,3,737,730,953,955,WN,1135,N334SW,136,145,120,-2,7,BWI,PBI,883,3,13,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1916,1920,2123,2145,WN,2181,N470WN,127,145,116,-22,-4,BWI,PBI,883,4,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1834,1835,2011,2025,WN,1401,N215WN,277,290,263,-14,-1,BWI,PHX,1999,5,9,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,906,900,1037,1045,WN,1532,N431WN,271,285,258,-8,6,BWI,PHX,1999,7,6,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1449,1450,1626,1640,WN,2683,N749SW,277,290,258,-14,-1,BWI,PHX,1999,7,12,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1133,1130,1302,1310,WN,2820,N709SW,269,280,257,-8,3,BWI,PHX,1999,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1135,1140,1222,1235,WN,899,N348SW,47,55,35,-13,-5,BWI,PIT,210,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,826,825,916,920,WN,1745,N233LV,50,55,37,-4,1,BWI,PIT,210,7,6,0,,0,NA,NA,NA,NA,NA
