2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,11,AUGS00,3734,2012-10-06 16:03:20,2012-10-06 16:01:50,199,196,19,10,83,6,4,0,2,2,2,3,2,5,0,3,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,12,PTAR00,4058,2012-10-06 16:04:47,2012-10-06 16:02:51,199,196,10,15,78,2,6,2,1,1,5,4,1,0,1,1,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,13,PLPA00,4400,2012-10-06 16:06:20,2012-10-06 16:04:14,199,196,15,15,78,7,4,5,3,1,5,1,0,1,2,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,14,PNEV02,4742,2012-10-06 16:08:03,2012-10-06 16:05:55,199,196,12,9,81,6,5,2,4,0,0,1,0,3,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,15,BAIR05,5190,2012-10-06 16:10:20,2012-10-06 16:08:02,199,196,21,29,73,4,8,7,6,2,9,4,3,0,0,4,3,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,16,MLRD03,5416,2012-10-06 16:11:26,2012-10-06 16:09:32,199,196,14,11,76,6,1,5,5,2,3,1,2,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,17,RIVE00,5865,2012-10-06 16:13:40,2012-10-06 16:12:13,199,196,11,28,59,4,10,0,7,3,4,3,4,0,2,1,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,18,TRSI00,6155,2012-10-06 16:15:10,2012-10-06 16:13:59,199,196,5,3,61,0,1,0,0,0,0,1,0,1,2,3,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,19,VILL00,6340,2012-10-06 16:16:07,2012-10-06 16:14:48,199,196,7,15,53,5,6,1,3,1,4,0,1,0,1,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,20,ROCH00,6637,2012-10-06 16:17:40,2012-10-06 16:15:58,199,196,2,7,48,1,3,0,1,0,0,1,0,0,2,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,21,AMDO00,7091,2012-10-06 16:19:04,2012-10-06 16:17:43,199,196,0,7,41,0,1,0,0,0,3,0,3,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,22,GCAN00,7602,2012-10-06 16:20:40,2012-10-06 16:19:02,199,196,0,5,36,0,2,0,0,0,1,0,1,0,1,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,23,ERMT00,8051,2012-10-06 16:21:59,2012-10-06 16:20:14,199,196,0,1,35,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,24,GFAQ00,8466,2012-10-06 16:23:12,2012-10-06 16:21:15,199,196,0,1,34,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,25,CHNE00,8817,2012-10-06 16:24:15,2012-10-06 16:22:19,199,196,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,26,FAVR00,9071,2012-10-06 16:25:00,2012-10-06 16:23:10,199,196,0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,27,PEIL00,9427,2012-10-06 16:26:12,2012-10-06 16:24:25,199,196,0,1,32,0,0,0,0,0,0,0,0,0,0,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,28,GSON00,9758,2012-10-06 16:27:20,2012-10-06 16:25:28,199,196,1,13,20,1,1,0,1,0,2,0,3,0,2,0,4,N,N,N
2012-10-06 00:00:00,12,12-7,27157574,802,8,A,10201,29,MOIL01,10201,2012-10-06 16:28:20,2012-10-06 16:28:09,199,196,0,17,3,0,7,0,2,0,4,0,3,0,0,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,1,MOIL01,0,2012-10-06 16:34:00,2012-10-06 16:33:47,331,316,33,0,33,17,0,9,0,3,0,0,0,1,0,3,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,2,GSON01,588,2012-10-06 16:36:11,2012-10-06 16:35:57,331,316,14,7,40,3,1,5,0,0,3,3,3,0,0,3,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,3,PEIL01,986,2012-10-06 16:37:40,2012-10-06 16:37:02,331,316,3,5,38,1,3,1,1,1,0,0,0,0,0,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,4,FAVR01,1342,2012-10-06 16:39:00,2012-10-06 16:38:19,331,316,6,1,43,1,1,1,0,1,0,3,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,5,CHNE01,1606,2012-10-06 16:39:50,2012-10-06 16:40:46,331,316,3,2,44,1,0,0,0,1,2,1,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,6,GFAQ01,1942,2012-10-06 16:40:54,2012-10-06 16:41:57,331,316,3,2,45,0,0,2,0,0,0,1,2,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,7,ERMT01,2355,2012-10-06 16:42:13,2012-10-06 16:42:49,331,316,1,0,46,0,0,0,0,0,0,0,0,0,0,1,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,8,GCAN01,2806,2012-10-06 16:43:40,2012-10-06 16:43:49,331,316,5,0,51,3,0,1,0,0,0,1,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,9,AMDO01,3333,2012-10-06 16:45:28,2012-10-06 16:45:13,331,316,7,0,58,2,0,0,0,2,0,3,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,10,ROCH01,3778,2012-10-06 16:47:00,2012-10-06 16:46:56,331,316,5,2,61,3,0,2,0,0,2,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,11,VILL01,4069,2012-10-06 16:48:38,2012-10-06 16:47:59,331,316,16,6,71,2,0,3,2,5,0,2,1,1,3,3,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,12,TRSI01,4257,2012-10-06 16:49:41,2012-10-06 16:48:49,331,316,5,4,72,1,0,2,2,1,1,0,0,1,1,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,13,RIVE08,4549,2012-10-06 16:51:20,2012-10-06 16:50:19,331,316,40,17,95,11,3,13,4,2,2,10,7,1,0,3,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,14,MLRD04,4986,2012-10-06 16:53:39,2012-10-06 16:52:11,331,316,31,25,101,8,6,5,7,10,4,3,7,2,0,3,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,15,BAIR06,5239,2012-10-06 16:55:00,2012-10-06 16:53:49,331,316,46,47,100,21,11,12,7,5,15,5,9,0,2,3,3,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,16,PNEV03,5668,2012-10-06 16:57:01,2012-10-06 16:55:55,331,316,8,8,100,2,4,3,4,2,0,1,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,17,PLPA02,6016,2012-10-06 16:58:40,2012-10-06 16:58:11,331,316,19,33,86,5,10,3,7,5,13,4,2,0,1,2,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,18,PTAR01,6356,2012-10-06 17:00:00,2012-10-06 16:59:35,331,316,8,14,80,4,2,2,3,0,3,2,3,0,1,0,2,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,19,AUGS01,6673,2012-10-06 17:01:20,2012-10-06 17:01:07,331,316,56,16,120,21,5,12,4,9,1,7,4,4,1,3,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,20,BLAN01,7026,2012-10-06 17:02:56,2012-10-06 17:02:29,331,316,5,9,116,3,0,0,1,0,1,1,4,1,1,0,2,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,21,ARME01,7349,2012-10-06 17:04:25,2012-10-06 17:04:11,331,316,3,32,87,2,7,0,9,1,12,0,3,0,0,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,22,MRCH01,7630,2012-10-06 17:05:42,2012-10-06 17:05:34,331,316,0,12,75,0,8,0,0,0,2,0,1,0,1,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,23,ANCI01,8014,2012-10-06 17:07:27,2012-10-06 17:07:08,331,316,6,8,73,0,2,2,0,3,0,1,3,0,2,0,1,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,24,CRGE01,8280,2012-10-06 17:08:40,2012-10-06 17:08:29,331,316,4,26,51,2,6,2,6,0,7,0,3,0,0,0,4,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,25,STAL01,8907,2012-10-06 17:10:40,2012-10-06 17:10:05,331,316,3,1,53,3,0,0,0,0,1,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,26,BHET01,9241,2012-10-06 17:11:40,2012-10-06 17:11:26,331,316,1,14,40,0,4,0,4,0,4,1,2,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,27,TRBL01,9650,2012-10-06 17:13:19,2012-10-06 17:12:53,331,316,0,10,30,0,4,0,4,0,1,0,1,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,28,PONT03,9981,2012-10-06 17:14:40,2012-10-06 17:14:19,331,316,0,8,22,0,0,0,5,0,2,0,1,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157575,802,22,R,10403,29,PALE06,10403,2012-10-06 17:15:40,2012-10-06 17:15:46,331,316,0,7,15,0,3,0,0,0,1,0,2,0,1,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,1,PALE06,0,2012-10-06 17:21:00,2012-10-06 17:21:10,240,230,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,2,PONT01,417,2012-10-06 17:22:39,2012-10-06 17:22:45,240,230,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,3,TRBL00,753,2012-10-06 17:23:58,2012-10-06 17:24:14,240,230,5,1,11,0,1,0,0,2,0,1,0,0,0,2,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,4,BHET00,1178,2012-10-06 17:25:40,2012-10-06 17:25:42,240,230,6,0,17,2,0,1,0,3,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,5,STAL00,1508,2012-10-06 17:27:20,2012-10-06 17:26:59,240,230,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,6,CRGE00,2133,2012-10-06 17:29:00,2012-10-06 17:28:53,240,230,7,3,21,4,0,0,1,2,0,1,0,0,0,0,2,N,N,N
2012-10-06 00:00:00,12,12-7,27157576,802,8,A,10201,7,ANCI00,2392,2012-10-06 17:30:11,2012-10-06 17:29:57,240,230,1,1,21,1,0,0,1,0,0,0,0,0,0,0,0,N,N,N
