2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,2,CEBE01,614,2012-10-06 09:58:24,2012-10-06 09:59:38,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,3,BOLX00,1095,2012-10-06 09:59:31,2012-10-06 10:00:39,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,4,PRGR00,1278,2012-10-06 09:59:56,2012-10-06 10:01:14,21,26,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,5,VEVI00,1590,2012-10-06 10:00:40,2012-10-06 10:02:05,21,26,3,1,3,0,0,1,0,2,1,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,6,VEMA01,1940,2012-10-06 10:01:35,2012-10-06 10:03:15,21,26,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,7,VEEC01,2350,2012-10-06 10:02:40,2012-10-06 10:04:18,21,26,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,8,CHCL01,2639,2012-10-06 10:03:33,2012-10-06 10:05:17,21,26,3,0,11,0,0,3,0,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,9,CROI01,3001,2012-10-06 10:04:40,2012-10-06 10:06:13,21,26,2,1,12,0,0,2,1,0,0,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,10,RENF02,3272,2012-10-06 10:07:00,2012-10-06 10:09:22,21,26,3,1,14,0,0,0,0,3,1,0,0,0,0,0,0,N,N,N
2012-10-06 00:00:00,28,28-4,27159818,21906,7,R,12355,11,BLDO02,3612,2012-10-06 10:09:00,2012-10-06 10:11:10,21,26,1,7,8,0,0,1,7,0,0,0,0,0,0,0,0,N,N,N
